Year,District,State,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,ALLSKY_SFC_PAR_TOT
2005,Prakasam,Andhra Pradesh,27.22076712,33.27649315,22.34293151,69.52945205,18.37041096,2.644575342,8.46630137
2006,Prakasam,Andhra Pradesh,27.12789041,33.38553425,22.12663014,68.3819726,18.9809589,2.629315068,8.722794521
2007,Prakasam,Andhra Pradesh,26.75079452,32.85079452,21.83065753,70.45720548,18.77882192,2.614958904,8.621178082
2008,Prakasam,Andhra Pradesh,27.39087432,33.70163934,22.35297814,66.4315847,18.71139344,2.614180328,8.586775956
2009,Prakasam,Andhra Pradesh,27.78717808,34.22441096,22.62128767,65.65438356,19.0390411,2.755452055,8.705178082
2010,Prakasam,Andhra Pradesh,27.32769863,33.32679452,22.61780822,71.36890411,17.88463014,2.588739726,8.239561644
2011,Prakasam,Andhra Pradesh,27.68460274,34.4519726,22.39635616,64.66405479,19.08569863,2.806219178,8.716383562
2012,Prakasam,Andhra Pradesh,27.93934426,34.76330601,22.45666667,63.0584153,18.90226776,2.780546448,8.626256831
2013,Prakasam,Andhra Pradesh,27.22657534,33.52641096,22.21632877,67.87,18.0230137,2.850136986,8.255150685
2014,Prakasam,Andhra Pradesh,27.67534247,34.11745205,22.48517808,64.51717808,18.23942466,2.738328767,8.319287671
2015,Prakasam,Andhra Pradesh,27.62942466,34.23263014,22.40972603,65.56873973,18.5899726,2.689561644,8.510575342
2016,Prakasam,Andhra Pradesh,27.87480874,34.96827869,22.23147541,63.30019126,18.59396175,2.858142077,8.488005464
2017,Prakasam,Andhra Pradesh,27.82972603,34.40528767,22.4999726,65.54254795,18.63172603,2.475452055,8.48709589
2018,Prakasam,Andhra Pradesh,28.47778082,35.64353425,22.85452055,59.57010959,18.64005479,2.816849315,8.46139726
2019,Prakasam,Andhra Pradesh,28.2070411,34.52736986,23.16254795,65.94778082,18.34252055,2.760219178,8.392054795
1990,S.P.S.Nellore,Andhra Pradesh,28.30410959,32.55205479,24.98449315,69.73720548,18.21079452,3.909287671,9.039589041
1991,S.P.S.Nellore,Andhra Pradesh,28.29567123,32.50221918,25.00136986,69.81131507,18.29832877,3.746410959,9.070191781
1992,S.P.S.Nellore,Andhra Pradesh,27.99860656,32.21800546,24.60355191,68.51092896,18.79497268,3.532978142,9.321693989
1993,S.P.S.Nellore,Andhra Pradesh,28.20794521,32.298,24.89821918,69.11972603,18.408,3.744767123,9.11169863
1994,S.P.S.Nellore,Andhra Pradesh,28.18813699,32.12276712,25.01169863,69.14556164,18.19583562,3.751890411,9.019150685
1995,S.P.S.Nellore,Andhra Pradesh,27.57739726,31.29191781,24.58742466,73.63539726,18.49087671,3.34,9.167808219
1996,S.P.S.Nellore,Andhra Pradesh,27.96360656,31.98789617,24.74931694,70.78571038,17.89368852,3.53352459,8.800737705
1997,S.P.S.Nellore,Andhra Pradesh,28.3690137,32.2979726,25.19860274,69.68232877,18.08964384,3.629972603,9.021315068
1998,S.P.S.Nellore,Andhra Pradesh,28.62567123,32.35550685,25.6050137,70.75027397,18.17356164,3.531671233,9.031671233
1999,S.P.S.Nellore,Andhra Pradesh,28.46723288,32.60794521,25.12194521,66.63912329,19.36569863,3.596,9.59060274
2000,S.P.S.Nellore,Andhra Pradesh,28.07442623,32.04289617,24.88614754,70.65040984,18.86680328,3.54273224,9.353743169
2001,S.P.S.Nellore,Andhra Pradesh,28.63221918,32.64071233,25.39145205,68.22753425,18.57115068,3.679479452,8.596191781
2002,S.P.S.Nellore,Andhra Pradesh,28.41293151,32.33,25.1540274,69.52375342,19.30380822,3.532657534,8.920520548
2003,S.P.S.Nellore,Andhra Pradesh,28.4700274,32.54164384,25.34016438,69.45860274,18.82449315,3.521068493,8.702191781
2004,S.P.S.Nellore,Andhra Pradesh,28.03196721,31.92729508,24.8757377,70.1973224,19.22144809,3.602021858,8.876229508
2005,S.P.S.Nellore,Andhra Pradesh,28.36213699,32.1149863,25.29109589,70.95391781,18.3050411,3.554328767,8.470630137
2006,S.P.S.Nellore,Andhra Pradesh,28.19586301,32.07117808,25.01142466,69.71619178,19.10646575,3.35,8.828547945
2007,S.P.S.Nellore,Andhra Pradesh,27.82167123,31.5589589,24.78682192,72.05326027,18.95443836,3.373479452,8.746054795
2008,S.P.S.Nellore,Andhra Pradesh,28.28986339,32.07497268,25.15647541,69.34844262,19.14379781,3.30284153,8.823142077
2009,S.P.S.Nellore,Andhra Pradesh,28.58126027,32.59967123,25.30342466,68.47517808,19.30772603,3.502191781,8.863863014
2010,S.P.S.Nellore,Andhra Pradesh,28.1420274,31.8559726,25.20249315,73.90164384,18.2289863,3.414328767,8.440931507
2011,S.P.S.Nellore,Andhra Pradesh,28.24443836,32.17873973,25.06145205,69.14052055,19.45632877,3.458,8.925205479
2012,S.P.S.Nellore,Andhra Pradesh,28.5431694,32.74169399,25.15983607,67.53857923,19.26928962,3.515027322,8.835655738
2013,S.P.S.Nellore,Andhra Pradesh,28.1070411,32.07561644,24.96558904,70.6359726,18.33115068,3.603287671,8.438712329
2014,S.P.S.Nellore,Andhra Pradesh,28.46046575,32.49542466,25.17572603,67.60879452,18.60342466,3.606794521,8.538465753
2015,S.P.S.Nellore,Andhra Pradesh,28.23810959,32.04657534,25.12454795,70.29873973,18.97665753,3.427643836,8.737041096
2016,S.P.S.Nellore,Andhra Pradesh,28.50237705,32.75806011,25.0039071,67.73434426,19.09180328,3.602021858,8.753387978
2017,S.P.S.Nellore,Andhra Pradesh,28.44931507,32.50515068,25.16649315,69.92049315,18.87172603,3.314054795,8.64830137
2018,S.P.S.Nellore,Andhra Pradesh,28.82879452,33.13556164,25.4310137,65.94221918,19.12876712,3.516410959,8.737178082
2019,S.P.S.Nellore,Andhra Pradesh,28.90764384,32.91205479,25.77468493,68.95334247,18.86893151,3.524684932,8.67939726
1990,Srikakulam,Andhra Pradesh,26.58665753,31.45673973,22.76827397,75.43342466,17.15205479,2.308219178,8.512739726
1991,Srikakulam,Andhra Pradesh,27.0270411,32.30523288,22.93208219,71.82413699,17.16564384,2.522794521,8.538328767
1992,Srikakulam,Andhra Pradesh,26.79117486,32.26147541,22.43666667,70.79775956,17.87920765,2.281202186,8.836584699
1993,Srikakulam,Andhra Pradesh,26.72879452,32.19994521,22.37961644,70.94810959,18.00539726,2.347068493,8.911315068
1994,Srikakulam,Andhra Pradesh,26.78172603,32.04967123,22.66476712,72.51936986,17.37027397,2.412958904,8.585561644
1995,Srikakulam,Andhra Pradesh,26.39438356,31.15865753,22.57717808,75.8929863,17.042,2.264109589,8.415835616
1996,Srikakulam,Andhra Pradesh,26.57882514,31.55838798,22.65743169,73.86120219,17.27106557,2.310628415,8.56273224
1997,Srikakulam,Andhra Pradesh,27.18767123,32.37484932,23.04490411,71.08454795,17.12679452,2.277945205,8.477342466
1998,Srikakulam,Andhra Pradesh,27.13153425,31.86972603,23.39893151,75.17558904,17.47994521,2.400410959,8.731342466
1999,Srikakulam,Andhra Pradesh,26.68635616,32.14887671,22.34232877,71.42868493,18.0130411,2.339342466,8.904219178
2000,Srikakulam,Andhra Pradesh,27.09838798,32.66773224,22.68989071,69.1397541,18.24510929,2.321420765,9.094863388
2001,Srikakulam,Andhra Pradesh,27.18035616,32.44454795,23.05805479,70.35926027,16.93424658,2.359835616,7.813424658
2002,Srikakulam,Andhra Pradesh,27.44531507,33.2039726,22.98673973,68.53405479,17.94630137,2.330849315,8.256164384
2003,Srikakulam,Andhra Pradesh,27.13394521,32.3280274,23.06183562,72.11991781,17.26093151,2.48430137,7.966712329
2004,Srikakulam,Andhra Pradesh,26.51177596,31.6579235,22.31191257,72.66740437,18.06382514,2.149644809,8.298224044
2005,Srikakulam,Andhra Pradesh,27.14536986,32.24164384,23.13956164,71.84726027,17.11320548,2.412246575,7.886109589
2006,Srikakulam,Andhra Pradesh,26.6229863,31.592,22.56728767,73.4809589,17.53769863,2.091068493,8.050958904
2007,Srikakulam,Andhra Pradesh,26.61928767,31.65893151,22.64484932,73.98736986,17.7419726,2.260438356,8.148739726
2008,Srikakulam,Andhra Pradesh,26.67655738,31.89344262,22.55729508,72.55942623,17.24319672,2.154453552,7.906994536
2009,Srikakulam,Andhra Pradesh,27.65547945,33.2510137,23.23528767,68.01958904,17.5250137,2.219753425,8.003616438
2010,Srikakulam,Andhra Pradesh,27.23684932,32.13769863,23.40920548,73.66120548,16.90476712,2.384520548,7.790821918
2011,Srikakulam,Andhra Pradesh,26.76312329,32.16882192,22.43838356,70.73589041,17.73309589,2.168575342,8.109150685
2012,Srikakulam,Andhra Pradesh,26.93237705,32.16224044,22.83174863,71.93770492,17.04114754,2.301612022,7.784836066
2013,Srikakulam,Andhra Pradesh,26.93545205,32.09046575,22.89468493,72.01994521,17.17419178,2.386986301,7.868438356
2014,Srikakulam,Andhra Pradesh,26.88471233,31.9529863,22.73216438,70.99232877,16.89090411,2.221369863,7.705506849
2015,Srikakulam,Andhra Pradesh,26.84482192,31.76709589,22.86561644,73.21268493,17.19928767,2.129260274,7.866246575
2016,Srikakulam,Andhra Pradesh,26.87456284,32.06068306,22.78325137,72.62907104,17.29519126,2.295027322,7.900273224
2017,Srikakulam,Andhra Pradesh,26.88443836,32.04241096,22.86849315,73.56,17.44320548,2.250794521,7.951506849
2018,Srikakulam,Andhra Pradesh,26.66947945,32.00726027,22.40810959,71.0539726,17.29934247,2.214410959,7.868109589
2019,Srikakulam,Andhra Pradesh,26.78739726,31.94060274,22.75309589,74.20824658,17.24912329,2.336465753,7.911232877
1990,Visakhapatnam,Andhra Pradesh,27.24367123,29.88123288,25.1669589,77.79528767,16.94167123,3.718438356,8.573917808
1991,Visakhapatnam,Andhra Pradesh,27.39457534,30.20794521,25.19490411,75.88745205,16.83367123,3.827506849,8.520465753
1992,Visakhapatnam,Andhra Pradesh,27.06112022,29.98254098,24.74497268,75.74811475,17.04188525,3.528333333,8.609453552
1993,Visakhapatnam,Andhra Pradesh,27.21852055,30.15186301,24.90032877,75.13249315,17.4569863,3.675917808,8.853013699
1994,Visakhapatnam,Andhra Pradesh,27.15632877,29.96054795,24.95147945,76.51843836,17.31915068,3.844273973,8.777780822
1995,Visakhapatnam,Andhra Pradesh,26.95463014,29.44687671,24.92186301,79.04224658,16.46041096,3.614082192,8.288630137
1996,Visakhapatnam,Andhra Pradesh,27.00289617,29.57786885,24.96177596,77.99997268,17.03920765,3.581092896,8.606639344
1997,Visakhapatnam,Andhra Pradesh,27.56019178,30.31778082,25.35868493,75.79030137,16.96536986,3.675972603,8.600794521
1998,Visakhapatnam,Andhra Pradesh,27.62945205,30.09208219,25.67723288,78.19035616,17.53383562,3.649342466,8.916164384
1999,Visakhapatnam,Andhra Pradesh,27.17821918,30.12641096,24.77246575,75.62906849,18.45150685,3.648575342,9.311205479
2000,Visakhapatnam,Andhra Pradesh,27.51300546,30.50855191,25.14098361,74.21770492,18.73237705,3.632568306,9.54147541
2001,Visakhapatnam,Andhra Pradesh,27.62961644,30.48016438,25.37542466,74.41210959,17.57383562,3.585643836,8.263150685
2002,Visakhapatnam,Andhra Pradesh,27.84887671,30.99408219,25.402,72.93309589,18.3020274,3.541671233,8.572082192
2003,Visakhapatnam,Andhra Pradesh,27.39673973,30.15865753,25.25917808,76.80435616,17.85931507,3.781260274,8.392383562
2004,Visakhapatnam,Andhra Pradesh,27.11352459,29.87972678,24.8760929,76.57103825,18.74142077,3.462568306,8.758551913
2005,Visakhapatnam,Andhra Pradesh,27.52591781,30.23120548,25.40084932,76.52789041,17.62531507,3.752931507,8.276410959
2006,Visakhapatnam,Andhra Pradesh,27.22821918,29.83084932,25.10147945,76.85260274,18.14241096,3.325369863,8.480876712
2007,Visakhapatnam,Andhra Pradesh,27.18112329,29.77556164,25.10986301,77.32813699,18.29378082,3.487041096,8.554438356
2008,Visakhapatnam,Andhra Pradesh,27.34174863,30.09980874,25.14144809,76.11079235,17.67560109,3.483360656,8.26226776
2009,Visakhapatnam,Andhra Pradesh,27.95808219,30.94391781,25.58928767,73.29326027,17.84523288,3.475369863,8.316493151
2010,Visakhapatnam,Andhra Pradesh,27.57761644,30.09041096,25.62613699,78.04361644,17.25945205,3.661205479,8.111643836
2011,Visakhapatnam,Andhra Pradesh,27.31684932,30.10528767,25.0370137,75.05720548,18.14367123,3.446712329,8.435972603
2012,Visakhapatnam,Andhra Pradesh,27.42887978,30.2476776,25.21592896,75.74540984,17.57833333,3.699808743,8.196775956
2013,Visakhapatnam,Andhra Pradesh,27.40032877,30.1479726,25.21120548,75.47827397,17.73758904,3.791945205,8.282410959
2014,Visakhapatnam,Andhra Pradesh,27.40126027,30.14224658,25.17515068,74.89843836,17.48873973,3.50509589,8.126986301
2015,Visakhapatnam,Andhra Pradesh,27.33172603,29.92690411,25.23471233,76.95649315,17.82227397,3.364164384,8.293506849
2016,Visakhapatnam,Andhra Pradesh,27.4818306,30.19153005,25.30956284,75.89079235,17.85789617,3.465928962,8.310901639
2017,Visakhapatnam,Andhra Pradesh,27.33427397,30.02715068,25.2250137,77.93863014,17.67750685,3.551917808,8.218712329
2018,Visakhapatnam,Andhra Pradesh,27.28073973,30.14216438,24.98854795,75.09164384,17.66860274,3.466,8.173424658
2019,Visakhapatnam,Andhra Pradesh,27.31172603,29.96482192,25.17945205,78.01389041,17.74690411,3.633671233,8.265808219
1990,Vizianagaram,Andhra Pradesh,25.64583562,30.48947945,21.91652055,75.99331507,17.15205479,2.402876712,8.512739726
1991,Vizianagaram,Andhra Pradesh,26.07019178,31.29372603,22.05432877,72.44210959,17.16564384,2.583260274,8.538328767
1992,Vizianagaram,Andhra Pradesh,25.89125683,31.26213115,21.64513661,70.88483607,17.87920765,2.293879781,8.836584699
1993,Vizianagaram,Andhra Pradesh,25.76775342,31.17608219,21.54142466,71.76528767,18.00539726,2.381835616,8.911315068
1994,Vizianagaram,Andhra Pradesh,25.81857534,31.02364384,21.80232877,73.19920548,17.37027397,2.511616438,8.585561644
1995,Vizianagaram,Andhra Pradesh,25.44139726,30.14646575,21.73419178,76.79745205,17.042,2.29739726,8.415835616
1996,Vizianagaram,Andhra Pradesh,25.60636612,30.52027322,21.80013661,74.89855191,17.27106557,2.346639344,8.56273224
1997,Vizianagaram,Andhra Pradesh,26.18468493,31.2949589,22.15441096,72.14761644,17.12679452,2.339534247,8.477342466
1998,Vizianagaram,Andhra Pradesh,26.14852055,30.85350685,22.49306849,76.18323288,17.47994521,2.376191781,8.731342466
1999,Vizianagaram,Andhra Pradesh,25.75805479,31.16408219,21.51531507,71.65616438,18.0130411,2.378465753,8.904219178
2000,Vizianagaram,Andhra Pradesh,26.15901639,31.67396175,21.86912568,69.76939891,18.24510929,2.382622951,9.094863388
2001,Vizianagaram,Andhra Pradesh,26.25112329,31.47682192,22.21452055,70.54131507,16.93424658,2.395506849,7.813424658
2002,Vizianagaram,Andhra Pradesh,26.6160274,32.35876712,22.22476712,68.35682192,17.94630137,2.362328767,8.256164384
2003,Vizianagaram,Andhra Pradesh,26.17109589,31.37734247,22.16638356,72.90630137,17.26093151,2.496328767,7.966712329
2004,Vizianagaram,Andhra Pradesh,25.56672131,30.69030055,21.51062842,73.71409836,18.06382514,2.177595628,8.298224044
2005,Vizianagaram,Andhra Pradesh,26.11063014,31.1449589,22.22334247,73.06361644,17.11320548,2.436191781,7.886109589
2006,Vizianagaram,Andhra Pradesh,25.69046575,30.58684932,21.78632877,73.99367123,17.53769863,2.130712329,8.050958904
2007,Vizianagaram,Andhra Pradesh,25.7150137,30.7089589,21.83632877,74.56816438,17.7419726,2.251972603,8.148739726
2008,Vizianagaram,Andhra Pradesh,25.79639344,30.99131148,21.80322404,72.99101093,17.24319672,2.210519126,7.906994536
2009,Vizianagaram,Andhra Pradesh,26.69838356,32.18920548,22.41413699,68.7229863,17.5250137,2.270931507,8.003616438
2010,Vizianagaram,Andhra Pradesh,26.2140274,31.00263014,22.5300274,74.93109589,16.90476712,2.39309589,7.790821918
2011,Vizianagaram,Andhra Pradesh,25.72854795,31.02419178,21.56786301,72.31956164,17.73309589,2.197068493,8.109150685
2012,Vizianagaram,Andhra Pradesh,26.09565574,31.38079235,22.04581967,71.88991803,17.04114754,2.384180328,7.784836066
2013,Vizianagaram,Andhra Pradesh,25.97887671,31.08413699,22.05673973,73.08939726,17.17419178,2.472383562,7.868438356
2014,Vizianagaram,Andhra Pradesh,25.79624658,30.78830137,21.86210959,72.5989863,16.89090411,2.283424658,7.705506849
2015,Vizianagaram,Andhra Pradesh,25.75079452,30.66213699,21.90958904,74.97550685,17.19928767,2.146684932,7.866246575
2016,Vizianagaram,Andhra Pradesh,26.01387978,31.17666667,21.99595628,72.89674863,17.29519126,2.301721311,7.900273224
2017,Vizianagaram,Andhra Pradesh,25.95673973,31.14953425,21.95024658,74.24454795,17.44320548,2.272082192,7.951506849
2018,Vizianagaram,Andhra Pradesh,25.8690137,31.25112329,21.69589041,71.33747945,17.29934247,2.24539726,7.868109589
2019,Vizianagaram,Andhra Pradesh,25.93476712,31.07673973,21.97627397,74.72821918,17.24912329,2.384547945,7.911232877
1990,West Godavari,Andhra Pradesh,27.63964384,31.25487671,24.9400274,76.00717808,17.69947945,3.479643836,8.837561644
1991,West Godavari,Andhra Pradesh,27.56523288,31.20446575,24.82920548,76.30123288,17.56210959,3.399561644,8.788849315
1992,West Godavari,Andhra Pradesh,27.2304918,30.93928962,24.38248634,76.28724044,17.90087432,3.121393443,8.904234973
1993,West Godavari,Andhra Pradesh,27.59065753,31.40057534,24.69394521,74.20194521,18.20457534,3.36509589,9.089890411
1994,West Godavari,Andhra Pradesh,27.49860274,31.11457534,24.75942466,75.48860274,17.91487671,3.428410959,8.933643836
1995,West Godavari,Andhra Pradesh,27.15279452,30.38139726,24.6629589,78.78446575,17.05961644,3.084493151,8.505232877
1996,West Godavari,Andhra Pradesh,27.28655738,30.82349727,24.62846995,77.55090164,17.36800546,3.214262295,8.630546448
1997,West Godavari,Andhra Pradesh,27.88956164,31.50531507,25.16753425,75.11783562,17.53816438,3.320575342,8.811123288
1998,West Godavari,Andhra Pradesh,28.00558904,31.36627397,25.44926027,76.83191781,17.37887671,3.242465753,8.654027397
1999,West Godavari,Andhra Pradesh,27.55213699,31.33786301,24.64673973,74.55172603,18.7959726,3.314136986,9.405260274
2000,West Godavari,Andhra Pradesh,27.64980874,31.40967213,24.77344262,74.89639344,18.60046448,3.271338798,9.274098361
2001,West Godavari,Andhra Pradesh,27.86747945,31.58893151,25.03263014,74.21284932,17.69838356,3.204520548,8.253013699
2002,West Godavari,Andhra Pradesh,28.19671233,32.16569863,25.22750685,72.18715068,18.50556164,3.292465753,8.607890411
2003,West Godavari,Andhra Pradesh,27.81646575,31.48876712,25.06690411,75.45372603,17.87350685,3.375424658,8.333315068
2004,West Godavari,Andhra Pradesh,27.40983607,30.9820765,24.6804918,75.93314208,18.75306011,3.228688525,8.712868852
2005,West Godavari,Andhra Pradesh,27.71153425,31.10665753,25.09189041,76.55824658,17.94605479,3.280465753,8.360109589
2006,West Godavari,Andhra Pradesh,27.55260274,31.04041096,24.85345205,76.09117808,18.11920548,3.06339726,8.417780822
2007,West Godavari,Andhra Pradesh,27.36736986,30.76794521,24.7609863,77.14860274,18.21139726,3.198383562,8.447753425
2008,West Godavari,Andhra Pradesh,27.63685792,31.17054645,24.98019126,75.71172131,17.9952459,3.077568306,8.350163934
2009,West Godavari,Andhra Pradesh,28.29032877,32.14369863,25.404,72.47147945,18.27410959,3.118986301,8.449835616
2010,West Godavari,Andhra Pradesh,27.73471233,31.00750685,25.2860274,78.0700274,17.27427397,3.262136986,8.04830137
2011,West Godavari,Andhra Pradesh,27.56791781,31.18383562,24.76369863,74.78643836,18.55449315,3.126027397,8.566876712
2012,West Godavari,Andhra Pradesh,27.62210383,31.24803279,24.87005464,75.69245902,17.73185792,3.163852459,8.192568306
2013,West Godavari,Andhra Pradesh,27.45624658,30.93649315,24.74019178,76.20194521,17.57068493,3.294739726,8.135917808
2014,West Godavari,Andhra Pradesh,27.94512329,31.73975342,24.99523288,72.40424658,17.89123288,3.165863014,8.236054795
2015,West Godavari,Andhra Pradesh,27.68479452,31.20158904,25.0219726,75.53046575,18.21649315,3.051972603,8.408684932
2016,West Godavari,Andhra Pradesh,27.79551913,31.5197541,24.90773224,74.98606557,17.99918033,3.092896175,8.314508197
2017,West Godavari,Andhra Pradesh,27.80835616,31.47564384,25.03189041,76.00890411,18.03665753,3.069917808,8.309315068
2018,West Godavari,Andhra Pradesh,27.64027397,31.42964384,24.75879452,74.50750685,18.11591781,3.042794521,8.319945205
2019,West Godavari,Andhra Pradesh,27.8789589,31.35739726,25.23649315,76.31983562,18.20854795,3.247643836,8.417561644
1990,Baksa,Assam,23.67950685,28.67254795,19.50372603,76.77208219,15.49830137,1.548383562,8.345671233
1991,Baksa,Assam,23.81854795,29.1399726,19.43923288,72.52326027,15.04767123,1.54969863,8.001150685
1992,Baksa,Assam,23.26696721,28.82989071,18.65357923,70.98967213,16.08997268,1.570601093,8.571721311
